id,donor_id,interest_category,interest_name
dhpopswxlb,83001ffc-8384-426a-bbd0-0a70d63e2bba,Travel and Exploration,Backpacking and adventure travel
bjlxsqrrii,83001ffc-8384-426a-bbd0-0a70d63e2bba,Outdoor Activities,"Camping (tent camping, RV camping)"
n34wexc2c1,83001ffc-8384-426a-bbd0-0a70d63e2bba,Outdoor Activities,Hiking and nature walks
9n76u37ksm,8df637b6-4373-4373-b284-9610cbd59550,Health & Wellness,Nutrition planning meal prepping
glrbuh4tir,3c33050f-52b8-4d9c-95b7-e3b8f630dbba,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
kl3snl9qqp,309eca59-e538-4576-8b88-90a8de6b20b2,Health and Wellness,Holistic health practices (acupuncture herbalism)
m1ewivpi0b,c74efb57-bd66-4095-a1c9-2c13e72ea47f,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
baqz5f7zig,39e1adbe-bef1-4c41-a631-272bf8219cc5,Outdoor Activities,Wilderness survival skills
e6ueh2488u,7042f8c9-51b9-43e0-a794-8ed73b6f3f4a,Health & Wellness,Nutrition planning meal prepping
ubb1hz0b76,9b4ebbe7-8143-4f3d-845a-7bed1128ea19,Health and Wellness,Fitness obstacle course races
hbot21ioy5,2df1ebef-9b9d-4b82-bfd9-aa7ee83e84e0,Travel and Exploration,Visiting new countries and cultures
3l6b4cr129,f0ecbee4-58b9-416c-bad3-7d699e4f9b65,Reading and Literature,Reading challenges and book clubs
h2hn3jph61,f0ecbee4-58b9-416c-bad3-7d699e4f9b65,Travel and Exploration,Urban exploration and historical tours
9sut6xljts,f0ecbee4-58b9-416c-bad3-7d699e4f9b65,Health and Wellness,Holistic health practices (acupuncture herbalism)
27a0rpyjih,eecf58ab-27a5-4cda-a068-d13130ba3c2d,Travel and Exploration,Ecotourism and sustainable travel
z1orapzalr,5e65e17c-6ea3-4309-af4a-8d8c6e69ae4e,Travel and Exploration,Ecotourism and sustainable travel
zagrym5thk,5e65e17c-6ea3-4309-af4a-8d8c6e69ae4e,Travel and Exploration,Backpacking and adventure travel
x8tzumd7l0,5e65e17c-6ea3-4309-af4a-8d8c6e69ae4e,Health and Wellness,Holistic health practices (acupuncture herbalism)
apdtqwqe0s,40ddbe03-82a7-449d-a864-ff61d4d889a7,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
z1m0m2p2tg,40ddbe03-82a7-449d-a864-ff61d4d889a7,Travel and Exploration,Ecotourism and sustainable travel
5mpuz84jnh,65dfd72c-113b-42d6-90f1-7f0b1099949f,Health and Wellness,Practicing mindfulness meditation
jw2mmj7j9j,9eb9950a-0bfd-4ea6-a60a-4cb469c044bd,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
p6568e6dra,9eb9950a-0bfd-4ea6-a60a-4cb469c044bd,Reading and Literature,Literary analysis and book discussions
p72jmq3g7l,fccf92cb-e227-485e-a399-d01d3dcc14e8,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
hj5m0kt9s4,fccf92cb-e227-485e-a399-d01d3dcc14e8,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
ie6cgz2thf,f287783b-90e5-410f-8b3a-3a122129b7b8,Travel and Exploration,Ecotourism and sustainable travel
429n35pel8,f287783b-90e5-410f-8b3a-3a122129b7b8,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
69yoiam9ef,d9e81833-81b5-4147-8495-d0c579e6ea1c,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
zw83b0jzha,d9e81833-81b5-4147-8495-d0c579e6ea1c,Outdoor Activities,Hiking and nature walks
4soqloup7r,d9e81833-81b5-4147-8495-d0c579e6ea1c,Reading and Literature,Audio books and storytelling podcasts
loaxfvgtma,c710a691-e490-4ec0-acfd-6cd9d64147b7,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
qjhukzzqrr,c710a691-e490-4ec0-acfd-6cd9d64147b7,Travel and Exploration,Backpacking and adventure travel
m19au1cqnu,a92ca9e0-1e22-457b-b11b-008a864e050e,Health and Wellness,Fitness obstacle course races
jbnu1g5jhp,a92ca9e0-1e22-457b-b11b-008a864e050e,Travel and Exploration,Urban exploration and historical tours
yhil03htma,26df100c-4551-4ba1-8bc3-6011a43d5880,Outdoor Activities,"Camping (tent camping, RV camping)"
qv325govm3,26df100c-4551-4ba1-8bc3-6011a43d5880,Travel and Exploration,Visiting new countries and cultures
i1f979hxo8,d69b915f-fea8-448e-85f0-2786c483bff2,Travel and Exploration,Cruise vacations and sailing adventures
m22i25n4e5,6d9bd032-4e70-4427-ba2c-c04aa0c9dc58,Health and Wellness,Practicing mindfulness meditation
i5kbs4cyt7,c9e04776-af47-4fe6-8dc9-65d596100bb8,Travel and Exploration,Cruise vacations and sailing adventures
4ghiq9gooe,c9e04776-af47-4fe6-8dc9-65d596100bb8,Travel and Exploration,Backpacking and adventure travel
kbl6yhjrx6,c9e04776-af47-4fe6-8dc9-65d596100bb8,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
7640sh11to,40f3d0c3-5b73-4bcd-b970-51ce1faf3ce6,Health and Wellness,Holistic health practices (acupuncture herbalism)
uiggykd4s8,40f3d0c3-5b73-4bcd-b970-51ce1faf3ce6,Health and Wellness,Fitness obstacle course races
wg2odkye80,40f3d0c3-5b73-4bcd-b970-51ce1faf3ce6,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
tm1f7ur6fs,50c99fc5-89e6-40af-af3b-9696ea164ec2,Outdoor Activities,"Camping (tent camping, RV camping)"
4ms1uooxke,a2cb0ec0-3202-43db-b2fe-88bff67ceefb,Travel and Exploration,Road trips and exploring scenic routes
75r0j0u2l6,a2cb0ec0-3202-43db-b2fe-88bff67ceefb,Travel and Exploration,Cruise vacations and sailing adventures
lmj0mqe0nw,a2cb0ec0-3202-43db-b2fe-88bff67ceefb,Travel and Exploration,Ecotourism and sustainable travel
c0l1fy2hu7,1ccabb0d-8398-49e3-a404-2cf0bdd071af,Health and Wellness,Fitness obstacle course races
ko6xjyzxbo,0f672771-5dcc-4a70-830c-1e9def14bb1a,Health and Wellness,Holistic health practices (acupuncture herbalism)
bebc227vui,0f672771-5dcc-4a70-830c-1e9def14bb1a,Health and Wellness,Fitness obstacle course races
lolcwswybf,d9d52c4b-546c-4ae7-95d5-112d3cd0e401,Health and Wellness,Yoga retreats wellness tourism
1eyup8gi16,d9d52c4b-546c-4ae7-95d5-112d3cd0e401,Travel and Exploration,Road trips and exploring scenic routes
y9ciwtdpat,7840ea91-526f-4c49-9f51-b8d575593ace,Travel and Exploration,Road trips and exploring scenic routes
zzzk15ucn8,7840ea91-526f-4c49-9f51-b8d575593ace,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
0471ui44w3,7840ea91-526f-4c49-9f51-b8d575593ace,Health and Wellness,Yoga retreats wellness tourism
xr2n8bexzi,4b875652-f918-4bbd-bec4-ffe31a64c5f5,Health and Wellness,Yoga retreats wellness tourism
49usmgyoi1,9907f1d6-c905-420d-9e2e-24110d7ee7ef,Health & Wellness,Nutrition planning meal prepping
xspp1bms6z,2704331f-9fd8-4cff-a117-836c0d78fd3c,Reading and Literature,Literary analysis and book discussions
al1k8tvt2e,2704331f-9fd8-4cff-a117-836c0d78fd3c,Travel and Exploration,Backpacking and adventure travel
g5oy8n9jet,2704331f-9fd8-4cff-a117-836c0d78fd3c,Health & Wellness,Nutrition planning meal prepping
iscvf6s120,110d3cfb-a2b4-4bc5-8b2d-0abf4c670fb7,Travel and Exploration,Backpacking and adventure travel
s98cs5daxl,439f2d87-91b3-413e-95b3-98e1738235d6,Health and Wellness,Practicing mindfulness meditation
6wtfo2lubj,439f2d87-91b3-413e-95b3-98e1738235d6,Outdoor Activities,Wilderness survival skills
kcn9ghpsti,d7de2100-d03d-4982-8e02-8a6f57b9228c,Health and Wellness,Yoga retreats wellness tourism
v6x01jeo3x,d7de2100-d03d-4982-8e02-8a6f57b9228c,Travel and Exploration,Backpacking and adventure travel
hoee225xp7,d7de2100-d03d-4982-8e02-8a6f57b9228c,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
c0gwtnipai,47a7e962-13a2-4bdc-b635-9248039535ee,Reading and Literature,Reading challenges and book clubs
8ll3efvxzd,47a7e962-13a2-4bdc-b635-9248039535ee,Travel and Exploration,Ecotourism and sustainable travel
hmtvox2bqx,47a7e962-13a2-4bdc-b635-9248039535ee,Health and Wellness,Yoga retreats wellness tourism
rq090mzd5m,d2be4254-7fed-4376-833a-2ca93ebcad14,Health and Wellness,Yoga retreats wellness tourism
sz8tjo1h5l,528f83b2-0449-4474-bfb9-8e193c4383f0,Outdoor Activities,Wilderness survival skills
tzxfqbtnay,528f83b2-0449-4474-bfb9-8e193c4383f0,Travel and Exploration,Backpacking and adventure travel
cjsmylblsu,528f83b2-0449-4474-bfb9-8e193c4383f0,Reading and Literature,Literary analysis and book discussions
9igudl1no5,69828d9a-23e8-42d7-9a07-91a38504aa02,Reading and Literature,Audio books and storytelling podcasts
98z7jx6mtg,0d07f10f-9445-4bdb-b5c9-437b03440626,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
rh8cuml0mj,96f82fac-1970-4c03-8339-de0c2c962ef4,Travel and Exploration,Cruise vacations and sailing adventures
u0yxl791c0,f970f5fa-d246-4a4a-9ea2-8f106a77a3b4,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
dk2mhw18rx,bd2c80cc-227c-4521-b8ab-e854ad384c42,Health and Wellness,Practicing mindfulness meditation
fw7kad1car,dd983f93-297c-4d18-b507-92a08d1eb5e2,Outdoor Activities,Hiking and nature walks
3u3ubi5rlm,dd983f93-297c-4d18-b507-92a08d1eb5e2,Travel and Exploration,Ecotourism and sustainable travel
9uk7nxjtsg,dd983f93-297c-4d18-b507-92a08d1eb5e2,Health and Wellness,Yoga retreats wellness tourism
onniyv6g9a,a0f55c8a-8e41-48aa-96e2-33ff64a5c9b3,Health and Wellness,Holistic health practices (acupuncture herbalism)
ulimg695ya,a0f55c8a-8e41-48aa-96e2-33ff64a5c9b3,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
ikkk394gd7,19b745bf-28a5-48a4-bc1c-91ec64bd8427,Travel and Exploration,Urban exploration and historical tours
vel8py5nfg,19b745bf-28a5-48a4-bc1c-91ec64bd8427,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
bstu70oj1s,e19b0f5b-b2a5-4fff-8062-41c8f44f4afa,Travel and Exploration,Backpacking and adventure travel
u9zmp2gzfj,e19b0f5b-b2a5-4fff-8062-41c8f44f4afa,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
tx1wr8jicl,e19b0f5b-b2a5-4fff-8062-41c8f44f4afa,Outdoor Activities,Wilderness survival skills
deb7h9nn39,8fdb7f6d-4d49-43a7-86b3-8b417d9c0cbc,Health and Wellness,Practicing mindfulness meditation
wqa4lwubv9,8fdb7f6d-4d49-43a7-86b3-8b417d9c0cbc,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
sgu0eczrsq,8fdb7f6d-4d49-43a7-86b3-8b417d9c0cbc,Travel and Exploration,Cruise vacations and sailing adventures
1j0tk2uu20,534b4a51-0592-4546-8887-1fc5c26f0bcc,Outdoor Activities,Wilderness survival skills
a0k285hf4a,534b4a51-0592-4546-8887-1fc5c26f0bcc,Health and Wellness,Fitness obstacle course races
1niepd3w72,f8289c1d-18c1-415e-b488-d3a7b33bc80d,Outdoor Activities,Hiking and nature walks
6bp053dv7b,f8289c1d-18c1-415e-b488-d3a7b33bc80d,Outdoor Activities,Wilderness survival skills
57yhxx0a0l,ea7abb45-8900-4513-a098-d8f69332b4de,Travel and Exploration,Cruise vacations and sailing adventures
lwthlhl8k4,ea7abb45-8900-4513-a098-d8f69332b4de,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
iilb99vdbn,32de2a7c-66c9-499b-a9ff-67f6b22fde69,Reading and Literature,Literary analysis and book discussions
fxx4gkhgfq,32de2a7c-66c9-499b-a9ff-67f6b22fde69,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
2me7n5odiy,aaae9351-55c8-4644-932a-f0c454b9c1a0,Health and Wellness,Holistic health practices (acupuncture herbalism)
pzdayibm2y,aaae9351-55c8-4644-932a-f0c454b9c1a0,Health & Wellness,Nutrition planning meal prepping
3sgqqpy3gw,641cb4e7-c12b-4313-9773-fed24aeb5112,Reading and Literature,Literary analysis and book discussions
tsl6wxzwm8,ad0f3597-0aee-4b4d-be9b-7c5fed0398c3,Health and Wellness,Holistic health practices (acupuncture herbalism)
n6v87ah69i,ad0f3597-0aee-4b4d-be9b-7c5fed0398c3,Outdoor Activities,Wilderness survival skills
zwrl6q0scx,ad0f3597-0aee-4b4d-be9b-7c5fed0398c3,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
zscq3d1vta,6f1c9da4-81d9-4cca-9a8d-8720938c9b80,Health and Wellness,Holistic health practices (acupuncture herbalism)
r8guc4ognl,d485b442-5ccb-4698-934a-6785d5ed510a,Health and Wellness,Holistic health practices (acupuncture herbalism)
krnsn4ygpn,d485b442-5ccb-4698-934a-6785d5ed510a,Health and Wellness,Practicing mindfulness meditation
z1ouf23i7q,a5007a50-6ff0-492c-8811-bfb2979e6944,Reading and Literature,Reading challenges and book clubs
xxbuwy7i5y,a5007a50-6ff0-492c-8811-bfb2979e6944,Outdoor Activities,"Camping (tent camping, RV camping)"
1qsitq6z56,645e562b-a3e8-4035-8395-689d82cdf816,Travel and Exploration,Backpacking and adventure travel
gegq8dxr0x,645e562b-a3e8-4035-8395-689d82cdf816,Travel and Exploration,Road trips and exploring scenic routes
cnolkffu8r,e7f3cfca-eda1-48a6-9d2f-f614bc5dbd21,Health and Wellness,Fitness obstacle course races
8u0uhfks2g,9c603463-f941-4ba5-89ad-0b120fbe2a07,Health and Wellness,Yoga retreats wellness tourism
rch9e0rg40,660f161d-b84c-4b32-a0ba-357aac82ed3a,Travel and Exploration,Visiting new countries and cultures
ry74jmr08r,660f161d-b84c-4b32-a0ba-357aac82ed3a,Travel and Exploration,Ecotourism and sustainable travel
fg3hxcmuoa,58fc4771-353f-4a66-8985-5f2902f46321,Travel and Exploration,Road trips and exploring scenic routes
ah65ardofo,fe6a80eb-7747-41f2-9494-461250dfa1f0,Travel and Exploration,Cruise vacations and sailing adventures
rea0jf17yn,d5a1fc01-bce8-45a1-8854-506d52f03035,Travel and Exploration,Backpacking and adventure travel
d0d4tq5il1,d5a1fc01-bce8-45a1-8854-506d52f03035,Health and Wellness,Practicing mindfulness meditation
2ywm24sz49,9ae9534e-9c07-4539-891c-bfcce7d4ff3b,Reading and Literature,Literary analysis and book discussions
ooa1moneo4,9eee1da5-4797-4384-8af0-6968d001e995,Travel and Exploration,Ecotourism and sustainable travel
fs8gk8ssf5,9eee1da5-4797-4384-8af0-6968d001e995,Travel and Exploration,Cruise vacations and sailing adventures
odfer97upw,9eee1da5-4797-4384-8af0-6968d001e995,Reading and Literature,Literary analysis and book discussions
nm35hyyl61,4a497085-26d0-47e8-bd9e-2d6032b76f62,Health and Wellness,Yoga retreats wellness tourism
01ype2vijy,4a497085-26d0-47e8-bd9e-2d6032b76f62,Reading and Literature,Audio books and storytelling podcasts
gv2q3uk6c7,4a497085-26d0-47e8-bd9e-2d6032b76f62,Travel and Exploration,Backpacking and adventure travel
24ojstn423,2296ed0f-15ac-4c4f-b26f-f6ebb74467a4,Travel and Exploration,Visiting new countries and cultures
7pq90zmkhw,2296ed0f-15ac-4c4f-b26f-f6ebb74467a4,Reading and Literature,Literary analysis and book discussions
p745mblv0x,2296ed0f-15ac-4c4f-b26f-f6ebb74467a4,Travel and Exploration,Ecotourism and sustainable travel
l7bdox3dep,b12ee20b-2b82-4b5b-9bc8-b4015a0b441a,Health and Wellness,Fitness obstacle course races
6b2664obof,b12ee20b-2b82-4b5b-9bc8-b4015a0b441a,Reading and Literature,Audio books and storytelling podcasts
77ixyl8yge,b12ee20b-2b82-4b5b-9bc8-b4015a0b441a,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
n8jt64p2pj,1c8f62cf-f816-40ad-977e-492f64c24bfb,Travel and Exploration,Backpacking and adventure travel
xeie3u3i8z,1c8f62cf-f816-40ad-977e-492f64c24bfb,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
nok08tgmqx,05f4a56f-911e-452e-a64d-bfffa0051e2c,Health and Wellness,Yoga retreats wellness tourism
cjb6l83bb2,05f4a56f-911e-452e-a64d-bfffa0051e2c,Health and Wellness,Holistic health practices (acupuncture herbalism)
djs7gwfxu3,39b0bd3f-0ab4-4969-b70f-77bd594879a4,Health and Wellness,Practicing mindfulness meditation
609zvb9yh7,39b0bd3f-0ab4-4969-b70f-77bd594879a4,Health & Wellness,Nutrition planning meal prepping
173abp09pl,8dc57871-d89e-405e-8ca3-5219b8ebe60a,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
zyjkl3z412,8dc57871-d89e-405e-8ca3-5219b8ebe60a,Outdoor Activities,Hiking and nature walks
9gbmbnhugi,8dc57871-d89e-405e-8ca3-5219b8ebe60a,Travel and Exploration,Backpacking and adventure travel
bswdb106qb,6c57d760-7a0a-42c5-9394-d6d993318087,Reading and Literature,Audio books and storytelling podcasts
g27q8pgy3s,6c57d760-7a0a-42c5-9394-d6d993318087,Travel and Exploration,Backpacking and adventure travel
8gwuv7dbv2,6c57d760-7a0a-42c5-9394-d6d993318087,Health and Wellness,Fitness obstacle course races
9e2xgv9vi0,55d8a61e-b644-4f40-87a5-d227b95c8e8b,Travel and Exploration,Cruise vacations and sailing adventures
fj8cgoc05x,c821bbf2-c10e-470f-a7aa-f1f69b2e3a7c,Outdoor Activities,Hiking and nature walks
vsi9yzuufj,eeaf82e5-7d1f-4cee-b919-dd39f529c42a,Health & Wellness,Nutrition planning meal prepping
4cw4mue6d6,eeaf82e5-7d1f-4cee-b919-dd39f529c42a,Travel and Exploration,Visiting new countries and cultures
i4ypth12wh,eeaf82e5-7d1f-4cee-b919-dd39f529c42a,Outdoor Activities,Wilderness survival skills
44rj9pyer5,40be0fdb-1a81-4f84-bde9-532961e3f995,Reading and Literature,Literary analysis and book discussions
prv37l38pu,40be0fdb-1a81-4f84-bde9-532961e3f995,Health and Wellness,Yoga retreats wellness tourism
ghsoqxly58,40be0fdb-1a81-4f84-bde9-532961e3f995,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
dczi68ex85,1611f746-9a5a-4544-998b-8eb48bf135df,Travel and Exploration,Ecotourism and sustainable travel
22ulk8w41b,1611f746-9a5a-4544-998b-8eb48bf135df,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
rmuv77s9i6,1611f746-9a5a-4544-998b-8eb48bf135df,Travel and Exploration,Visiting new countries and cultures
laafcxrzkx,5a3058ad-95a1-48b5-a83c-345266568ace,Travel and Exploration,Visiting new countries and cultures
g7jrqlddfb,5a3058ad-95a1-48b5-a83c-345266568ace,Health and Wellness,Yoga retreats wellness tourism
enjgsiqly7,5a3058ad-95a1-48b5-a83c-345266568ace,Reading and Literature,Audio books and storytelling podcasts
6b4u3vgjo8,33e3f4ab-0c63-403a-baaf-0c8560e7ce11,Travel and Exploration,Ecotourism and sustainable travel
g1ftokmyci,1d9bf402-6cff-43ad-86a5-e9df913d4f74,Travel and Exploration,Backpacking and adventure travel
gt0zjgxmu9,1d9bf402-6cff-43ad-86a5-e9df913d4f74,Travel and Exploration,Visiting new countries and cultures
bxefrq5sgz,1d9bf402-6cff-43ad-86a5-e9df913d4f74,Health and Wellness,Fitness obstacle course races
g2iqsvreh2,be80724d-0551-46b7-9c5e-faa1124fbb6d,Reading and Literature,Reading challenges and book clubs
ux5h94ps0s,abac5c69-7f23-49b3-bb20-f26d96d64796,Outdoor Activities,"Camping (tent camping, RV camping)"
qm5vmp6932,abac5c69-7f23-49b3-bb20-f26d96d64796,Travel and Exploration,Ecotourism and sustainable travel
e8hl6h2r08,abac5c69-7f23-49b3-bb20-f26d96d64796,Travel and Exploration,Visiting new countries and cultures
bzvpnpka0o,887d628b-af3a-4f0b-9509-ea82444bcab8,Health and Wellness,Fitness obstacle course races
hkzrgjh49o,887d628b-af3a-4f0b-9509-ea82444bcab8,Health and Wellness,Yoga retreats wellness tourism
p6powpri5u,887d628b-af3a-4f0b-9509-ea82444bcab8,Reading and Literature,Audio books and storytelling podcasts
johkhbgmbt,020e7cbc-2b2a-455f-8bfa-fa9e7156bc41,Travel and Exploration,Cruise vacations and sailing adventures
g8nnny60w4,020e7cbc-2b2a-455f-8bfa-fa9e7156bc41,Travel and Exploration,Road trips and exploring scenic routes
n63kpe78h3,020e7cbc-2b2a-455f-8bfa-fa9e7156bc41,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
j8nziqxdbx,e197d2ce-b409-4f7d-a30b-ac64189c5e5e,Outdoor Activities,Wilderness survival skills
dyz0jemlqv,077c848e-21dd-4f42-9209-bb7bf309722c,Travel and Exploration,Ecotourism and sustainable travel
i00j1sr8jq,2430d6cb-df73-4701-8b3c-9e0cd2683d80,Travel and Exploration,Road trips and exploring scenic routes
v9hj2resam,2430d6cb-df73-4701-8b3c-9e0cd2683d80,Reading and Literature,Audio books and storytelling podcasts
